yy,gear,flag,lond,latd,alb_mt,bet_mt,skj_mt,yft_mt
2012,S,JP,152.50,-2.50,0,797.630,11818.143,3164.236
2012,S,JP,152.50,2.50,0,1032.726,33358.364,5396.894
2012,S,JP,152.50,7.50,0,30.182,235.357,43.461
2012,S,JP,152.50,12.50,0,0,0,0
2012,S,JP,152.50,32.50,0,31,237.200,0
2012,S,JP,152.50,37.50,0,119.200,6232.798,138.700
2012,S,JP,152.50,42.50,0,0,5150.900,0.200
2012,S,JP,157.50,-7.50,0,10.947,312.500,42.553
2012,S,JP,157.50,-2.50,0,95.303,1049.786,714.915
2012,S,JP,157.50,2.50,0,121.644,12964.775,1920.583
2012,S,JP,157.50,7.50,0,6.902,348.841,21.254
2012,S,JP,157.50,12.50,0,2.645,6.625,0.730
2012,S,JP,157.50,32.50,0,0,172.100,5
2012,S,JP,157.50,37.50,0,124.300,436.800,35.900
2012,S,JP,157.50,42.50,0,0,0,0
2012,S,JP,162.50,-7.50,0,55.911,477.566,55.522
2012,S,JP,162.50,-2.50,0,101.635,759.910,277.457
2012,S,JP,162.50,2.50,0,104.856,723.412,216.732
2012,S,JP,162.50,7.50,0,15.044,738.279,30.681
2012,S,JP,162.50,37.50,0,4.500,14.600,1.900
2012,S,JP,162.50,42.50,0,0,558,0
2012,S,JP,167.50,-7.50,0,30.403,559.930,11.667
2012,S,JP,167.50,-2.50,0,217.730,2392.435,962.836
2012,S,JP,167.50,2.50,0,98.599,720.827,401.574
2012,S,JP,167.50,7.50,0,2.271,17.729,0
2012,S,JP,172.50,-12.50,0,0,0,0
2012,S,JP,172.50,-7.50,0,0,0,0
2012,S,JP,172.50,-2.50,0,414.563,7046.626,2264.807
2012,S,JP,172.50,2.50,0,182.874,1388.415,661.712
2012,S,JP,177.50,-2.50,0,198.682,5673.171,1594.150
2012,S,JP,177.50,2.50,0,70.968,2749.330,527.699
2012,S,KI,142.50,-2.50,0,2.495,376.343,52.309
2012,S,KI,142.50,2.50,0,36.486,550.953,31.699
2012,S,KI,147.50,-2.50,0,0,775.767,175.461
2012,S,KI,147.50,2.50,0,49.129,5393.115,343.910
2012,S,KI,147.50,7.50,0,0,0,0
2012,S,KI,152.50,-12.50,0,0,21.285,23.744
2012,S,KI,152.50,-7.50,0,10.450,210.218,66.389
2012,S,KI,152.50,-2.50,0,22.650,1212.188,358.044
2012,S,KI,152.50,2.50,0,84.516,2807.984,757.055
2012,S,KI,152.50,7.50,0,0,0,0
2012,S,KI,157.50,-12.50,0,2.747,535.030,120.764
2012,S,KI,157.50,-7.50,0,2.924,481.984,179.262
2012,S,KI,157.50,-2.50,0,3.860,199.696,15.960
2012,S,KI,157.50,2.50,0,1.868,1354.005,54.641
2012,S,KI,157.50,7.50,0,3.098,51.637,7.180
2012,S,KI,162.50,-7.50,0,6.977,138.332,37.058
2012,S,KI,162.50,-2.50,0,18.024,205.377,59.155
2012,S,KI,162.50,2.50,0,12.887,134.649,26.949
2012,S,KI,162.50,7.50,0,0.074,22.171,0.269
2012,S,KI,167.50,-7.50,0,0,25.851,2.292
2012,S,KI,167.50,-2.50,0,45.880,1028.230,159.670
2012,S,KI,167.50,2.50,0,84.645,604.480,301.504
2012,S,KI,172.50,-12.50,0,0,0,0
2012,S,KI,172.50,-7.50,0,20.426,1167.082,146.462
2012,S,KI,172.50,-2.50,0,144.997,3778.030,1287.884
2012,S,KI,172.50,2.50,0,7.607,754.714,309.356
2012,S,KI,172.50,7.50,0,25.806,165.171,45.423
2012,S,KI,177.50,-12.50,0,0,0,0
2012,S,KI,177.50,-7.50,0,7.265,2552.858,169.727
2012,S,KI,177.50,-2.50,0,171.791,8390.754,2309.561
2012,S,KI,177.50,2.50,0,49.466,1230.261,583.328
2012,S,KI,177.50,7.50,0,33.385,124.857,61.270
2012,S,KI,182.50,-7.50,0,69.281,2451.285,158.623
2012,S,KI,182.50,-2.50,0,64.037,1255.854,402.439
2012,S,KI,182.50,2.50,0,28.348,133.083,27.689
2012,S,KI,187.50,-7.50,0,17.589,1454.998,39.245
2012,S,KI,187.50,-2.50,0,145.021,4945.402,620.309
2012,S,KI,187.50,2.50,0,97.588,316.195,134.439
2012,S,KI,192.50,-12.50,0,0,0,0
2012,S,KI,192.50,-7.50,0,54.712,1228.115,164.833
2012,S,KI,192.50,-2.50,0,62.948,580.505,795.204
2012,S,KI,192.50,2.50,0,54.854,907.030,28.740
2012,S,KI,192.50,7.50,0,25.090,108.054,30.083
2012,S,KI,197.50,-7.50,0,38.464,557.937,220.863
2012,S,KI,197.50,-2.50,0,30.937,849.192,27.194
2012,S,KI,197.50,2.50,0,24.857,64.623,34.346
2012,S,KI,202.50,-7.50,0,0,0,0
2012,S,KI,202.50,-2.50,0,0,1005.988,219.910
2012,S,KI,202.50,2.50,0,24.621,70.905,31.681
2012,S,KI,207.50,2.50,0,0,0,0
2012,S,KI,207.50,7.50,0,0,0,0
2012,S,KR,142.50,-2.50,0,6.199,695.650,463.463
2012,S,KR,142.50,2.50,0,47.625,6193.705,291.789
2012,S,KR,142.50,7.50,0,0,0,0
2012,S,KR,147.50,-7.50,0,6.728,332.571,93.080
2012,S,KR,147.50,-2.50,0,76.256,6495.068,1834.737
2012,S,KR,147.50,2.50,0,381.622,28394.520,3157.082
2012,S,KR,147.50,7.50,0,0.367,77.021,1.706
2012,S,KR,152.50,-12.50,0,4.211,162.480,207.687
2012,S,KR,152.50,-7.50,0,0,4806.191,1955.783
2012,S,KR,152.50,-2.50,0,63.885,3084.700,1628.142
2012,S,KR,152.50,2.50,0,478.812,10508.292,2712.961
2012,S,KR,152.50,7.50,0,2.081,476.275,6.753
2012,S,KR,157.50,-12.50,0,0.638,909.131,365.221
2012,S,KR,157.50,-7.50,0,130.014,5693.576,1882.760
2012,S,KR,157.50,-2.50,0,42.435,840.543,888.720
2012,S,KR,157.50,2.50,0,57.797,4869.116,1195.031
2012,S,KR,157.50,7.50,0,0,0,0
2012,S,KR,162.50,-12.50,0,6.992,689.694,204.982
2012,S,KR,162.50,-7.50,0,296.393,8940.760,1396.396
2012,S,KR,162.50,-2.50,0,36.503,878.105,278.128
2012,S,KR,162.50,2.50,0,15.535,308,45.568
2012,S,KR,162.50,7.50,0,0,0,0
2012,S,KR,167.50,-7.50,0,122.511,3206.465,802.658
2012,S,KR,167.50,-2.50,0,64.826,3433.897,1650.164
2012,S,KR,167.50,2.50,0,39.531,354.063,2875.816
2012,S,KR,172.50,-7.50,0,22.326,1937.724,160.718
2012,S,KR,172.50,-2.50,0,477.215,15502.151,8420.777
2012,S,KR,172.50,2.50,0,124.739,4054.862,4853.515
2012,S,KR,177.50,-12.50,0,0.284,8.968,1.294
2012,S,KR,177.50,-7.50,0,25.300,4512.456,544.376
2012,S,KR,177.50,-2.50,0,530.942,36036.183,11676.762
2012,S,KR,177.50,2.50,0,389.281,6434.116,3744.556
2012,S,KR,182.50,-7.50,0,91.629,10505.787,439.826
2012,S,KR,182.50,-2.50,0,80.132,5087.694,2129.875
2012,S,KR,187.50,-7.50,0,32.728,5734.109,70.263
2012,S,KR,187.50,-2.50,0,132.450,10652.620,857.496
2012,S,KR,187.50,2.50,0,0.625,112.479,13.447
2012,S,KR,192.50,-7.50,0,0.002,319.599,12.592
2012,S,KR,192.50,-2.50,0,13.184,6071.724,874.265
2012,S,KR,192.50,2.50,0,0,0,0
2012,S,KR,197.50,-7.50,0,0,0,0
2012,S,KR,197.50,2.50,0,0,0,0
2012,S,KR,202.50,-7.50,0,0,0,0
2012,S,KR,202.50,-2.50,0,8.661,1154.087,166.027
2012,S,KR,202.50,2.50,0,1.472,992.425,7.954
2012,S,KR,207.50,-2.50,0,0,0,0
2012,S,MH,147.50,2.50,0,3.324,34.816,6.860
2012,S,MH,152.50,-2.50,0,1.926,342.808,65.264
2012,S,MH,152.50,2.50,0,44.035,910.851,80.113
2012,S,MH,157.50,-7.50,0,21.967,1265.328,112.702
2012,S,MH,157.50,-2.50,0,64.152,2657.160,290.681
2012,S,MH,157.50,2.50,0,23.143,373.878,82.979
2012,S,MH,157.50,7.50,0,0.439,8.499,1.063
2012,S,MH,162.50,-7.50,0,1.796,179.208,28.996
2012,S,MH,162.50,-2.50,0,83.504,1711.843,536.654
2012,S,MH,162.50,2.50,0,28.627,1026.675,104.697
2012,S,MH,162.50,7.50,0,133.216,2020.326,220.458
2012,S,MH,167.50,-7.50,0,24.190,364.226,51.585
2012,S,MH,167.50,-2.50,0,671.601,7456.800,1123.603
2012,S,MH,167.50,2.50,0,672.130,6963.958,1356.917
2012,S,MH,167.50,7.50,0,187.903,4049.961,314.131
2012,S,MH,172.50,-7.50,0,9.872,122.822,27.308
2012,S,MH,172.50,-2.50,0,1122.345,11529.127,2636.539
2012,S,MH,172.50,2.50,0,773.076,7002.142,1616.775
2012,S,MH,172.50,7.50,0,388.401,1941.521,235.078
2012,S,MH,172.50,12.50,0,5.065,90.615,9.320
2012,S,MH,177.50,-7.50,0,16.362,185.022,53.615
2012,S,MH,177.50,-2.50,0,291.937,6358.474,1991.591
2012,S,MH,177.50,2.50,0,105.117,952.441,355.444
2012,S,MH,177.50,7.50,0,15.809,15.086,19.104
2012,S,MH,182.50,-2.50,0,0.150,4.682,15.167
2012,S,NZ,162.50,-7.50,0,4.645,21.194,19.461
2012,S,NZ,167.50,-12.50,0,0,0,0
2012,S,NZ,167.50,-7.50,0,0,6.300,0
2012,S,NZ,167.50,-2.50,0,4.314,74.256,19.429
2012,S,NZ,172.50,-42.50,0,0,1634.400,0
2012,S,NZ,172.50,-37.50,0,0,3068.500,0.200
2012,S,NZ,172.50,-32.50,0,0,1160.700,0
2012,S,NZ,172.50,-12.50,0,0,95.793,4.007
2012,S,NZ,172.50,-7.50,0,15.032,236.540,77.726
2012,S,NZ,172.50,-2.50,0,7.250,491.384,109.868
2012,S,NZ,172.50,2.50,0,0,0,0
2012,S,NZ,177.50,-37.50,0,0,3662,0
2012,S,NZ,177.50,-32.50,0,0,107,0
2012,S,NZ,177.50,-22.50,0,0,72.600,20
2012,S,NZ,177.50,-17.50,0,0.916,7.446,48.738
2012,S,NZ,177.50,-12.50,0,0,0,0
2012,S,NZ,177.50,-7.50,0,43.662,896.603,123.335
2012,S,NZ,177.50,-2.50,0,30.516,1444.621,587.360
2012,S,NZ,177.50,2.50,0,0,66.084,33.716
2012,S,NZ,182.50,-12.50,0,0,0,0
2012,S,NZ,182.50,-7.50,0,54.780,631.647,186.173
2012,S,NZ,182.50,-2.50,0,23.090,845.944,271.564
2012,S,NZ,187.50,-7.50,0,17.229,300.590,53.380
2012,S,NZ,187.50,-2.50,0,146.962,1158.840,206.199
2012,S,NZ,192.50,-7.50,0,11.736,793.749,43.317
2012,S,NZ,192.50,-2.50,0,6.758,61.178,13.665
2012,S,NZ,192.50,2.50,0,0,0,0
2012,S,NZ,197.50,-7.50,0,2.834,489.651,6.215
2012,S,NZ,197.50,-2.50,0,1.481,41.241,46.979
2012,S,NZ,202.50,-7.50,0,0,22.500,0
2012,S,NZ,202.50,-2.50,0,0,741.013,41.987
2012,S,NZ,202.50,2.50,0,0,204,0
2012,S,NZ,207.50,-2.50,0,0,0,0
2012,S,PG,122.50,12.50,0,0,0,0
2012,S,PG,127.50,2.50,0,0,0,0
2012,S,PG,127.50,7.50,0,0,0,0
2012,S,PG,127.50,12.50,0,0,0,0
2012,S,PG,127.50,17.50,0,0,0,0
2012,S,PG,132.50,2.50,0,0,3.505,1.533
2012,S,PG,132.50,7.50,0,0,0,0
2012,S,PG,137.50,-2.50,0,0,0,0
2012,S,PG,137.50,2.50,0,0,0,0
2012,S,PG,137.50,7.50,0,0,0,0
2012,S,PG,142.50,-2.50,0,1264.923,17386.190,14855.435
2012,S,PG,142.50,2.50,0,328.867,8864.174,1549.005
2012,S,PG,142.50,7.50,0,0.676,103.930,1.197
2012,S,PG,147.50,-7.50,0,16.065,699.421,1557.351
2012,S,PG,147.50,-2.50,0,917.125,29149.883,18242.477
2012,S,PG,147.50,2.50,0,578.801,20719.007,2915.881
2012,S,PG,147.50,7.50,0,4.022,160.584,48.004
2012,S,PG,152.50,-12.50,0,10.388,375.364,318.891
2012,S,PG,152.50,-7.50,0,43.932,4793.710,1477.038
2012,S,PG,152.50,-2.50,0,418.646,14948.582,9410.140
2012,S,PG,152.50,2.50,0,538.731,8056.517,2524.056
2012,S,PG,152.50,7.50,0,0.067,1.588,0.360
2012,S,PG,157.50,-12.50,0,9.320,694.562,194.125
2012,S,PG,157.50,-7.50,0,33.328,1464.736,643.473
2012,S,PG,157.50,-2.50,0,166.681,3250.749,1132.762
2012,S,PG,157.50,2.50,0,22.404,4140.301,548.013
2012,S,PG,157.50,7.50,0,2.655,257.085,2.246
2012,S,PG,162.50,-12.50,0,0,0,0
2012,S,PG,162.50,-7.50,0,61.086,1115.464,313.752
2012,S,PG,162.50,-2.50,0,65.788,1110.286,240.665
2012,S,PG,162.50,2.50,0,48.524,510.599,68.635
2012,S,PG,162.50,7.50,0,21.638,439.036,73.375
2012,S,PG,167.50,-12.50,0,10.812,10.492,19.002
2012,S,PG,167.50,-7.50,0,3.767,297.427,76.670
2012,S,PG,167.50,-2.50,0,426.874,6706.302,1742.110
2012,S,PG,167.50,2.50,0,122.667,1014.457,1229.830
2012,S,PG,167.50,7.50,0,6.595,206.225,54.204
2012,S,PG,172.50,-12.50,0,0,0,0
2012,S,PG,172.50,-7.50,0,54.948,482.568,110.396
2012,S,PG,172.50,-2.50,0,727.505,12132.693,4569.957
2012,S,PG,172.50,2.50,0,78.680,3415.612,1733.343
2012,S,PG,172.50,7.50,0,3.389,94.856,7.557
2012,S,PG,177.50,-7.50,0,29.944,863.356,199.989
2012,S,PG,177.50,-2.50,0,518.520,13258.551,3066.635
2012,S,PG,177.50,2.50,0,237.538,2543.663,1059.923
2012,S,PG,182.50,-7.50,0,0,60.547,13.011
2012,S,PG,187.50,-2.50,0,0.106,54.743,0.571
2012,S,PH,122.50,2.50,0,132.221,4104.209,1097.136
2012,S,PH,122.50,7.50,0,264.615,8208.540,2194.230
2012,S,PH,127.50,2.50,0,264.663,8208.690,2194.143
2012,S,PH,127.50,7.50,0,132.431,4137.127,1105.034
2012,S,PH,132.50,7.50,0,529.208,16417.196,4388.396
2012,S,PH,142.50,-12.50,0,0.625,5.652,20.194
2012,S,PH,142.50,-7.50,0,0.157,0.867,9.290
2012,S,PH,142.50,-2.50,0,979.186,12361.606,7326.841
2012,S,PH,142.50,2.50,0,256.160,2706.403,772.994
2012,S,PH,142.50,7.50,0,0.967,5.236,4.455
2012,S,PH,147.50,-7.50,0,2.964,378.554,2656.250
2012,S,PH,147.50,-2.50,0,1871.658,34173.552,21157.222
2012,S,PH,147.50,2.50,0,95.624,2060.817,364.720
2012,S,PH,152.50,-7.50,0,38.867,936.048,407.826
2012,S,PH,152.50,-2.50,0,517.079,8455.588,10496.273
2012,S,PH,152.50,2.50,0,11.551,261.887,58.898
2012,S,PH,157.50,-7.50,0,59.797,957.518,668.999
2012,S,PH,157.50,-2.50,0,2.062,187.405,13.717
2012,S,SB,157.50,-12.50,0,16.018,167.496,162.791
2012,S,SB,157.50,-7.50,0,284.646,12149.839,9042.995
2012,S,SB,157.50,-2.50,0,0.733,18.748,9.977
2012,S,SB,162.50,-12.50,0,12.357,477.016,329.429
2012,S,SB,162.50,-7.50,0,51.502,1818.680,1610.289
2012,S,SB,162.50,-2.50,0,7.749,42.180,20.770
2012,S,SB,167.50,-7.50,0,9.721,178.939,88.241
2012,S,SV,167.50,-2.50,0,29.389,184.089,54.522
2012,S,SV,172.50,-7.50,0,1.360,14.806,3.835
2012,S,SV,172.50,-2.50,0,75.090,472.039,159.872
2012,S,SV,172.50,2.50,0,78.400,186.526,169.074
2012,S,SV,177.50,-7.50,0,13.146,68.691,31.164
2012,S,SV,177.50,-2.50,0,58.110,347.068,120.823
2012,S,SV,177.50,2.50,0,0,0,0
2012,S,SV,182.50,-12.50,0,0,0,0
2012,S,SV,182.50,-7.50,0,10.507,53.215,22.277
2012,S,SV,182.50,-2.50,0,71.935,180.406,136.659
2012,S,SV,187.50,-12.50,0,0,0,0
2012,S,SV,187.50,-7.50,0,197.087,1274.102,399.810
2012,S,SV,187.50,-2.50,0,293.726,688.261,531.013
2012,S,SV,187.50,2.50,0,141.206,262.141,220.653
2012,S,SV,187.50,7.50,0,0,0,0
2012,S,SV,192.50,-7.50,0,71.771,500.155,123.074
2012,S,SV,192.50,-2.50,0,341.669,534.507,544.824
2012,S,SV,192.50,2.50,0,89.715,239.447,140.838
2012,S,SV,192.50,7.50,0,81.033,321.015,112.952
2012,S,SV,197.50,-7.50,0,34.319,74.692,48.989
2012,S,SV,197.50,2.50,0,64.358,199.362,83.281
2012,S,SV,197.50,7.50,0,5.708,20.753,6.539
2012,S,SV,202.50,-7.50,0,133.261,130.329,0.410
2012,S,SV,202.50,-2.50,0,112.782,325.812,142.405
2012,S,SV,202.50,2.50,0,288.919,677.133,339.942
2012,S,SV,202.50,7.50,0,1.887,8.095,2.018
2012,S,SV,207.50,-12.50,0,0,0,0
2012,S,SV,207.50,-7.50,0,61.687,195.156,79.157
2012,S,SV,207.50,-2.50,0,100.564,291.153,123.283
2012,S,SV,207.50,2.50,0,84.091,253.276,90.634
2012,S,SV,207.50,7.50,0,0,0,0
2012,S,SV,212.50,-7.50,0,0,0,0
2012,S,SV,217.50,-7.50,0,2.478,10.491,2.032
2012,S,TV,142.50,-2.50,0,0,0,0
2012,S,TV,142.50,2.50,0,0,0,0
2012,S,TV,147.50,-2.50,0,17.939,349.650,11.270
2012,S,TV,152.50,-2.50,0,19.845,299.337,21.790
2012,S,TV,157.50,-2.50,0,0.311,106.844,1.090
2012,S,TV,162.50,-2.50,0,22.529,521.993,50.827
2012,S,TV,167.50,-2.50,0,34.786,494.325,256.750
2012,S,TV,167.50,2.50,0,11.177,183.377,21.934
2012,S,TV,172.50,-2.50,0,49.790,1738.925,558.038
2012,S,TV,172.50,2.50,0,38.204,828.105,183.663
2012,S,TV,172.50,7.50,0,0,0,0
2012,S,TV,177.50,-2.50,0,51.199,1917.371,650.961
2012,S,TV,177.50,2.50,0,50.511,1165.369,1396.181
2012,S,TW,132.50,2.50,0,0.162,28.920,0.274
2012,S,TW,137.50,7.50,0,12.515,787.337,80.785
2012,S,TW,142.50,-2.50,0,92.489,3792.089,1303.999
2012,S,TW,142.50,2.50,0,487.447,10526.869,2261.888
2012,S,TW,142.50,7.50,0,84.150,1759.615,393.054
2012,S,TW,147.50,-2.50,0,151.547,10277.220,1711.411
2012,S,TW,147.50,2.50,0,605.611,15100.232,2528.957
2012,S,TW,147.50,7.50,0,16.731,539.811,139.607
2012,S,TW,152.50,-12.50,0,4.082,266.627,52.192
2012,S,TW,152.50,-7.50,0,405.029,1513.266,714.233
2012,S,TW,152.50,-2.50,0,665.048,13259.722,6853.160
2012,S,TW,152.50,2.50,0,677.607,13658.717,3001.107
2012,S,TW,152.50,7.50,0,52.448,234.359,46.663
2012,S,TW,157.50,-7.50,0,121.470,2677.851,1200.540
2012,S,TW,157.50,-2.50,0,1135.698,9634.593,2436.929
2012,S,TW,157.50,2.50,0,480.342,8266.918,1217.018
2012,S,TW,157.50,7.50,0,4.137,241.440,18.613
2012,S,TW,162.50,-7.50,0,28.009,461.624,112.134
2012,S,TW,162.50,-2.50,0,113.495,1934.401,434.038
2012,S,TW,162.50,2.50,0,92.659,814.751,272.642
2012,S,TW,162.50,7.50,0,12.691,431.714,198.464
2012,S,TW,167.50,-7.50,0,3.212,24.794,13.091
2012,S,TW,167.50,-2.50,0,917.049,10586.749,3464.119
2012,S,TW,167.50,2.50,0,428.986,3229.148,1622.762
2012,S,TW,167.50,7.50,0,23.373,5.982,0
2012,S,TW,172.50,-2.50,0,921.282,19479.343,6960.958
2012,S,TW,172.50,2.50,0,466.816,5090.690,1939.659
2012,S,TW,172.50,7.50,0,9.042,51.409,20.274
2012,S,TW,177.50,-7.50,0,64.220,1119.281,28.840
2012,S,TW,177.50,-2.50,0,135.735,9730.999,1904.473
2012,S,TW,177.50,2.50,0,123.195,4844.826,1012.978
2012,S,US,132.50,7.50,0,0,0,0
2012,S,US,137.50,7.50,0,0,0,0
2012,S,US,142.50,-2.50,0,6.136,281.309,95.926
2012,S,US,142.50,2.50,0,21.911,791.213,258.212
2012,S,US,147.50,-12.50,0,0,0,0
2012,S,US,147.50,-2.50,0,45.520,1573.559,96.115
2012,S,US,147.50,2.50,0,35.298,1189.958,65.604
2012,S,US,147.50,7.50,0,0,178.557,0
2012,S,US,152.50,-12.50,0,0,0,0
2012,S,US,152.50,-7.50,0,15.345,1089.148,171.661
2012,S,US,152.50,-2.50,0,177.433,5146.027,1627.631
2012,S,US,152.50,2.50,0,68.802,1884.393,238.842
2012,S,US,152.50,7.50,0,1.401,44.316,1.547
2012,S,US,157.50,-12.50,0,0,0,0
2012,S,US,157.50,-7.50,0,86.374,1973.406,254.102
2012,S,US,157.50,-2.50,0,306.804,4772.329,791.175
2012,S,US,157.50,2.50,0,32.222,845.837,190.129
2012,S,US,157.50,7.50,0,17.252,286.885,27.770
2012,S,US,157.50,12.50,0,1.854,15.739,8.665
2012,S,US,162.50,-12.50,0,2.485,130.757,18.635
2012,S,US,162.50,-7.50,0,358.055,3442.719,690.020
2012,S,US,162.50,-2.50,0,341.748,4382.713,582.862
2012,S,US,162.50,2.50,0,100.253,1551.883,173.334
2012,S,US,162.50,7.50,0,13.757,469.921,25.734
2012,S,US,167.50,-12.50,0,9.528,236.821,45.646
2012,S,US,167.50,-7.50,0,129.923,2638.592,487.503
2012,S,US,167.50,-2.50,0,548.130,8751.917,2467.332
2012,S,US,167.50,2.50,0,950.954,7208.216,1392.542
2012,S,US,167.50,7.50,0,50.059,665.436,124.769
2012,S,US,172.50,-12.50,0,0.544,797.082,147.566
2012,S,US,172.50,-7.50,0,57.248,1534.662,150.060
2012,S,US,172.50,-2.50,0,1620.876,20534.557,5159.770
2012,S,US,172.50,2.50,0,279.905,7636.792,2074.578
2012,S,US,172.50,7.50,0,39.668,594.869,85.991
2012,S,US,177.50,-12.50,0,4.395,228.614,73.480
2012,S,US,177.50,-7.50,0,176.319,11963.570,697.656
2012,S,US,177.50,-2.50,0,627.160,23913.315,6345.981
2012,S,US,177.50,2.50,0,1071.535,11088.843,4534.726
2012,S,US,177.50,7.50,0,48.422,128.249,18.687
2012,S,US,182.50,-12.50,0,0.168,31.249,7.760
2012,S,US,182.50,-7.50,0,315.218,7857.056,1083.452
2012,S,US,182.50,-2.50,0,61.777,11727.753,518.874
2012,S,US,182.50,2.50,0,26.589,418.366,273.368
2012,S,US,182.50,7.50,0,0,0,0
2012,S,US,187.50,-12.50,0,80.158,1854.476,272.316
2012,S,US,187.50,-7.50,0,324.057,10196.775,1390.015
2012,S,US,187.50,-2.50,0,61.516,4846.995,661.925
2012,S,US,187.50,2.50,0,238.249,1147.209,131.221
2012,S,US,187.50,7.50,0,0.133,1.786,0.182
2012,S,US,192.50,-12.50,0,175.592,3991.239,647.887
2012,S,US,192.50,-7.50,0,215.720,16179.905,1724.356
2012,S,US,192.50,-2.50,0,134.993,1909.852,1996.303
2012,S,US,192.50,2.50,0,52.759,82.231,26.341
2012,S,US,197.50,-12.50,0,77.154,923.230,316.205
2012,S,US,197.50,-7.50,0,121.431,6440.660,1145.226
2012,S,US,197.50,-2.50,0,8.934,1318.760,380.666
2012,S,US,197.50,2.50,0,6.278,28.242,11.169
2012,S,US,202.50,-12.50,0,12.342,554.124,78.646
2012,S,US,202.50,-7.50,0,10.769,3767.547,3.604
2012,S,US,202.50,-2.50,0,38.858,6251.698,2845.431
2012,S,US,202.50,2.50,0,0,110.285,0
2012,S,US,207.50,-7.50,0,0.468,11.249,45.002
2012,S,US,207.50,-2.50,0,0,131.291,0
2012,S,US,207.50,2.50,0,0,0,0
2012,S,US,222.50,-7.50,0,20.346,14.610,1.805
2012,S,US,227.50,-7.50,0,0,0,0
2012,S,VN,112.50,12.50,0,241.275,5659.525,833.975
2012,S,VN,112.50,17.50,0,241.164,5659.458,834.078
2012,S,VN,117.50,12.50,0,241.285,5659.500,834.031
2012,S,VN,117.50,17.50,0,241.170,5659.560,833.940
2012,S,VU,142.50,2.50,0,0,465,0
2012,S,VU,147.50,-2.50,0,1.065,72.539,16.396
2012,S,VU,147.50,2.50,0,0,559.265,15.735
2012,S,VU,152.50,-7.50,0,0,0,0
2012,S,VU,152.50,-2.50,0,9.123,150.848,167.028
2012,S,VU,152.50,2.50,0,0,92.664,72.336
2012,S,VU,157.50,-7.50,0,0,0,0
2012,S,VU,157.50,-2.50,0,16.923,609.664,45.412
2012,S,VU,162.50,-2.50,0,19.140,416.679,72.182
2012,S,VU,162.50,2.50,0,0,0,0
2012,S,VU,162.50,7.50,0,0,147.328,22.672
2012,S,VU,167.50,-2.50,0,149.263,3560.723,1172.018
2012,S,VU,167.50,2.50,0,33.394,659.791,321.813
2012,S,VU,167.50,7.50,0,16.059,411.619,57.322
2012,S,VU,172.50,-2.50,0,259.718,2668.327,1703.955
2012,S,VU,172.50,2.50,0,54.901,1065.438,1042.667
2012,S,VU,172.50,7.50,0,7.612,41.993,8.394
2012,S,VU,177.50,-7.50,0,3.608,111.811,9.583
2012,S,VU,177.50,-2.50,0,216.044,6202.423,1404.539
2012,S,VU,177.50,2.50,0,13.451,1673.853,639.696
2012,S,VU,182.50,-2.50,0,0,120,0
2012,S,VU,187.50,-2.50,0,0,400,0
2012,T,JP,132.50,32.50,0,0,2994,0
2012,T,NZ,167.50,-47.50,0.616,0,0,0
2012,T,NZ,167.50,-42.50,441.480,0,0.008,0
2012,T,NZ,167.50,-32.50,0.377,0,0,0
2012,T,NZ,172.50,-42.50,1948.407,0,0.495,0
2012,T,NZ,172.50,-37.50,213.216,0,0.254,0
2012,T,NZ,172.50,-32.50,35.286,0,0.346,0
2012,T,NZ,177.50,-42.50,79.651,0,1.284,0
2012,T,NZ,177.50,-37.50,7.828,0,0.568,0
2012,T,NZ,182.50,-42.50,0,0,0,0
2012,T,NZ,182.50,-37.50,0.138,0,0.063,0
2012,Z,ID,122.50,-7.50,0,428.250,5486.600,2761.350
2012,Z,ID,122.50,-2.50,0,1713,21946.400,11045.400
2012,Z,ID,122.50,2.50,0,2205.400,21946.400,16753
2012,Z,ID,127.50,-7.50,0,428.250,5486.600,2761.350
2012,Z,ID,127.50,-2.50,0,1713,21946.400,11045.400
2012,Z,ID,127.50,2.50,0,2205.400,21946.400,16753
2012,Z,ID,132.50,-2.50,0,856.500,10973.200,5522.700
2012,Z,ID,132.50,2.50,0,246.200,0,2853.800
2012,Z,PH,117.50,7.50,0,75.400,551.950,1142.450
2012,Z,PH,117.50,12.50,0,75.400,551.950,1142.450
2012,Z,PH,122.50,2.50,0,384.300,5764.500,5627.600
2012,Z,PH,122.50,7.50,0,1103.050,22472.450,13581.500
2012,Z,PH,122.50,12.50,0,112.450,2022.500,1546.650
2012,Z,PH,127.50,2.50,0,267.550,3434.200,3956.250
2012,Z,PH,127.50,7.50,0,187.850,2574.450,2689.100
2012,Z,VN,112.50,12.50,0,90.750,5249.500,256
2012,Z,VN,112.50,17.50,0,90.750,5249.500,256
2012,Z,VN,117.50,12.50,0,90.750,5249.500,256
2012,Z,VN,117.50,17.50,0,90.750,5249.500,256
2013,L,AU,147.50,-17.50,9.330,14.941,0.124,106.243
2013,L,AU,147.50,-12.50,1.734,2.531,0,23.611
2013,L,AU,152.50,-37.50,58.073,23.295,0.330,109.711
2013,L,AU,152.50,-32.50,61.479,56.364,0.117,170.707
2013,L,AU,152.50,-27.50,69.814,76.908,0.430,117.474
2013,L,AU,152.50,-22.50,89.311,61.771,0.638,222.540
