yy,gear,flag,lond,latd,alb_mt,alb_no,bet_mt,bet_no,skj_mt,skj_no,yft_mt,yft_no
2019,L,FM,162.50,-2.50,0,0,0.524,19,0.009,3,0.892,103
2019,L,FM,162.50,2.50,0.871,43,16.196,761,0.800,224,40.435,2625
2019,L,FM,162.50,7.50,6.272,249,92.124,2271,6.153,1607,75.538,3144
2019,L,FM,162.50,12.50,3.139,121,35.792,929,0,0,15.984,552
2019,L,FM,167.50,-12.50,50.287,3170,6.730,290,0.568,153,49.785,2518
2019,L,FM,167.50,-7.50,16.368,1083,7.126,315,5.360,1092,61.856,3111
2019,L,FM,167.50,-2.50,0.138,9,3.772,200,1.248,250,10.561,674
2019,L,FM,167.50,2.50,23.010,888,508.311,14171,0,0,596.565,24470
2019,L,FM,167.50,7.50,9.488,364,529.354,11941,0.140,34,436.886,15300
2019,L,FM,167.50,12.50,44.301,1685,219.971,5856,0,0,121.970,3975
2019,L,FM,172.50,-17.50,0.799,50,0,0,0.031,3,0,0
2019,L,FM,172.50,2.50,3.036,117,111.043,2749,0,0,144.497,5517
2019,L,FM,172.50,7.50,1.990,79,238.498,5087,0,0,197.352,6586
2019,L,FM,172.50,12.50,36.548,1420,453.549,11478,0,0,299.741,9253
2019,L,FM,177.50,7.50,0.078,3,3.388,62,0,0,1.981,59
2019,L,FM,177.50,12.50,0.340,12,4.374,90,0,0,2.608,75
2019,L,FM,192.50,-17.50,1.778,94,0.031,3,0.016,3,0.156,16
2019,L,FM,192.50,-12.50,657.557,35174,59.990,2208,21.962,3220,132.342,4595
2019,L,FM,192.50,-7.50,1056.994,60624,142.407,5790,124.791,18560,306.101,12131
2019,L,FM,197.50,-17.50,406.059,22133,17.038,602,2.025,436,29.140,2252
2019,L,FM,197.50,-12.50,679.924,40978,33.953,1448,31.085,4761,182.498,7460
2019,L,FM,197.50,-7.50,1481.525,88313,184.686,8562,164.007,23433,549.011,22195
2019,L,FM,202.50,-22.50,1.123,62,0,0,0.012,6,0.499,25
2019,L,FM,202.50,-17.50,55.148,2892,2.724,75,0.143,27,3.329,228
2019,L,FM,202.50,-12.50,68.328,3679,4.961,231,0.390,40,11.743,447
2019,L,FM,202.50,-7.50,245.263,14031,31.892,1866,17.223,2715,94.681,4280
2019,L,FM,202.50,-2.50,3.532,178,0.842,72,0,0,3.020,106
2019,L,ID,122.50,-2.50,0,0,995.196,27488,448.200,133720,1990.596,82543
2019,L,ID,122.50,2.50,0,0,746.400,20616,336.156,100290,1492.956,61907
2019,L,ID,127.50,-2.50,0,0,1492.800,41231,672.300,200581,2985.900,123812
2019,L,ID,127.50,2.50,0,0,995.196,27488,448.200,133720,1990.596,82543
2019,L,ID,132.50,-2.50,0,0,497.604,13743,224.100,66859,995.304,41269
2019,L,ID,132.50,2.50,0,0,248.796,6871,112.056,33430,497.652,20636
2019,L,JP,122.50,22.50,0,0,0.147,5,0,0,0.066,2
2019,L,JP,122.50,27.50,0,0,0,0,0,0,0,0
2019,L,JP,127.50,2.50,0.715,37,26.498,742,0,0,22.890,900
2019,L,JP,127.50,7.50,0,0,0.740,16,0,0,0.189,5
2019,L,JP,127.50,12.50,1.405,96,6.966,215,0,0,3.747,145
2019,L,JP,127.50,17.50,94.003,5694,27.113,1131,0,0,39.531,1506
2019,L,JP,127.50,22.50,214.834,12825,103.733,3889,0,0,163.413,4549
2019,L,JP,127.50,27.50,31.475,1948,29.925,977,0,0,684.721,15638
2019,L,JP,132.50,2.50,50.040,2725,621.924,15943,0,0,637.040,25974
2019,L,JP,132.50,7.50,2.030,141,522.648,10979,0,0,386.209,12890
2019,L,JP,132.50,12.50,258.671,15958,873.618,23806,0,0,672.500,25203
2019,L,JP,132.50,17.50,413.310,22876,73.994,3499,0,0,121.335,5108
2019,L,JP,132.50,22.50,269.883,14850,125.533,4992,0,0,99.510,3457
2019,L,JP,132.50,27.50,859.884,56166,279.015,11201,0,0,885.074,21316
2019,L,JP,132.50,32.50,311.040,22003,121.480,4845,0,0,323.919,8027
2019,L,JP,137.50,7.50,0,0,4.248,90,0,0,1.032,31
2019,L,JP,137.50,12.50,119.474,7145,238.507,7725,0,0,254.337,11127
2019,L,JP,137.50,17.50,577.377,30626,96.548,4539,0,0,155.546,6664
2019,L,JP,137.50,22.50,328.273,17626,112.036,4629,0,0,140.570,5246
2019,L,JP,137.50,27.50,840.867,55999,254.544,10245,0,0,562.752,14849
2019,L,JP,137.50,32.50,289.547,21209,126.136,4927,0,0,380.776,9323
2019,L,JP,142.50,-2.50,0.038,2,0.971,28,0,0,1.784,58
2019,L,JP,142.50,2.50,0,0,4.122,79,0,0,4.689,156
2019,L,JP,142.50,7.50,0.885,47,205.752,4327,0,0,115.962,3902
2019,L,JP,142.50,12.50,4.066,244,22.540,487,0,0,15.845,505
2019,L,JP,142.50,17.50,379.381,19602,32.087,1662,0,0,95.049,4046
2019,L,JP,142.50,22.50,240.652,11821,51.950,2198,0,0,167.727,6973
2019,L,JP,142.50,27.50,395.548,21962,146.004,6489,0,0,288.549,11351
2019,L,JP,142.50,32.50,779.812,86790,531.638,17119,0,0,139.163,5050
2019,L,JP,142.50,37.50,429.347,58560,402.996,10778,0,0,28.880,949
2019,L,JP,142.50,42.50,0,0,0,0,0,0,0,0
2019,L,JP,147.50,-12.50,154.192,9875,27.072,1077,0,0,365.587,15842
2019,L,JP,147.50,-7.50,22.711,1377,3.151,97,0,0,105.718,4458
2019,L,JP,147.50,-2.50,34.713,1855,159.187,5034,0,0,549.899,18156
2019,L,JP,147.50,2.50,1.990,99,27.723,672,0,0,34.854,1284
2019,L,JP,147.50,7.50,1.117,60,519.081,11149,0,0,243.018,8194
2019,L,JP,147.50,12.50,0.948,50,135.776,3443,0,0,89.294,2885
2019,L,JP,147.50,17.50,33.721,1723,0.432,24,0,0,13.794,563
2019,L,JP,147.50,22.50,376.925,18413,24.921,1079,0,0,184.873,7701
2019,L,JP,147.50,27.50,82.071,4071,24.308,1014,0,0,16.899,677
2019,L,JP,147.50,32.50,560.016,56521,473.352,15047,0,0,25.853,914
2019,L,JP,147.50,37.50,62.042,8162,114.748,3113,0,0,4.160,126
2019,L,JP,147.50,42.50,0,0,0,0,0,0,0,0
2019,L,JP,152.50,-42.50,74.749,10081,0.035,1,0,0,0,0
2019,L,JP,152.50,-37.50,7.450,1128,0,0,0,0,0.116,2
2019,L,JP,152.50,-12.50,266.891,18473,70.215,2495,0,0,656.020,26976
2019,L,JP,152.50,-7.50,5.687,430,80.798,3684,0,0,601.353,26822
2019,L,JP,152.50,-2.50,12.579,647,158.903,4707,0,0,506.486,19296
2019,L,JP,152.50,2.50,5.924,304,24.561,801,0,0,50.958,1889
2019,L,JP,152.50,7.50,0.117,5,29.041,699,0,0,7.449,246
2019,L,JP,152.50,12.50,8.376,408,78.754,2048,0,0,39.649,1518
2019,L,JP,152.50,17.50,559.051,26873,19.324,839,0,0,192.991,8323
2019,L,JP,152.50,22.50,1046.383,48827,79.746,3488,0,0,447.847,19668
2019,L,JP,152.50,27.50,44.157,1881,17.351,664,0,0,12.946,461
2019,L,JP,152.50,32.50,158.953,12793,232.208,6159,0,0,16.744,474
2019,L,JP,152.50,37.50,106.984,8004,990.229,21352,0,0,77.700,2046
2019,L,JP,152.50,42.50,0.121,9,3.348,42,0,0,0.384,11
2019,L,JP,157.50,-42.50,80.819,10773,0.099,2,0,0,0.146,2
2019,L,JP,157.50,-37.50,48.148,7051,1.731,27,0,0,1.907,35
2019,L,JP,157.50,-12.50,172.728,12344,68.256,2418,0,0,455.901,19236
2019,L,JP,157.50,-7.50,0.917,72,18.903,735,0,0,118.806,5138
2019,L,JP,157.50,-2.50,9.015,501,60.419,1775,0,0,241.958,9240
2019,L,JP,157.50,2.50,2.239,100,37.031,1193,0,0,54.280,2614
2019,L,JP,157.50,7.50,5.260,221,384.164,9392,0,0,193.271,6641
2019,L,JP,157.50,12.50,19.306,970,74.785,2618,0,0,105.152,3956
2019,L,JP,157.50,17.50,315.520,14889,12.688,445,0,0,87.803,3704
2019,L,JP,157.50,22.50,530.683,24566,28.992,1181,0,0,206.245,8688
2019,L,JP,157.50,27.50,36.218,1655,12.359,413,0,0,5.299,175
2019,L,JP,157.50,32.50,216.186,13058,338.189,8765,0,0,22.286,661
2019,L,JP,157.50,37.50,78.976,4638,1210.259,25120,0,0,106.072,2889
2019,L,JP,157.50,42.50,0.040,3,1.959,24,0,0,0.153,4
2019,L,JP,162.50,-37.50,21.839,2908,2.705,36,0,0,2.107,38
2019,L,JP,162.50,-32.50,1.640,210,0,0,0,0,0.030,1
2019,L,JP,162.50,-27.50,116.700,6988,3.633,120,0,0,21.480,640
2019,L,JP,162.50,-22.50,12.072,716,0.438,15,0,0,4.840,149
2019,L,JP,162.50,-2.50,0.059,3,2.128,66,0,0,4.705,260
2019,L,JP,162.50,2.50,2.249,101,32.604,1153,0,0,45.358,1741
2019,L,JP,162.50,7.50,13.924,609,664.348,15780,0,0,628.202,21647
2019,L,JP,162.50,12.50,2.386,93,33.405,1009,0,0,31.060,1035
2019,L,JP,162.50,17.50,40.069,1866,1.951,59,0,0,14.299,598
2019,L,JP,162.50,22.50,159.103,6969,30.691,1229,0,0,55.243,2364
2019,L,JP,162.50,27.50,2.248,89,3.764,77,0,0,6.151,179
2019,L,JP,162.50,32.50,233.814,12710,246.178,7288,0,0,19.058,608
2019,L,JP,162.50,37.50,27.279,2298,250.212,6511,0,0,31.700,1111
2019,L,JP,162.50,42.50,0,0,0.250,3,0,0,0.051,2
2019,L,JP,167.50,-37.50,1.802,240,0.150,2,0,0,0.222,4
2019,L,JP,167.50,-7.50,0.051,3,0.651,18,0,0,0.686,19
2019,L,JP,167.50,-2.50,0.040,2,1.797,55,0,0,5.566,311
2019,L,JP,167.50,2.50,3.230,147,42.857,1358,0,0,61.819,2361
2019,L,JP,167.50,7.50,0.715,31,32.664,799,0,0,31.997,1041
2019,L,JP,167.50,12.50,0.308,12,3.808,115,0,0,5.791,193
2019,L,JP,167.50,22.50,79.091,3155,16.549,703,0,0,11.530,506
2019,L,JP,167.50,27.50,1.879,68,5.566,119,0,0,7.006,203
2019,L,JP,167.50,32.50,9.457,569,55.179,1604,0,0,7.378,256
2019,L,JP,167.50,37.50,9.198,680,229.485,6279,0,0,32.628,1097
2019,L,JP,167.50,42.50,0,0,0,0,0,0,0,0
2019,L,JP,172.50,-32.50,18.826,2960,5.922,139,0,0,0.882,29
2019,L,JP,172.50,-27.50,23.090,2577,12.752,346,0,0,18.141,717
2019,L,JP,172.50,-7.50,5.469,406,5.002,143,0,0,8.695,268
2019,L,JP,172.50,17.50,1.136,47,1.449,59,0,0,0.717,27
2019,L,JP,172.50,22.50,42.770,1910,9.742,366,0,0,11.200,451
2019,L,JP,172.50,27.50,21.215,740,20.872,629,0,0,8.125,233
2019,L,JP,172.50,32.50,65.673,4184,135.874,4365,0,0,20.897,635
2019,L,JP,172.50,37.50,0,0,0.186,4,0,0,0.201,6
2019,L,JP,177.50,-32.50,71.584,11291,33.900,797,0,0,5.398,174
2019,L,JP,177.50,-27.50,59.852,6205,18.455,495,0,0,26.736,1091
2019,L,JP,177.50,2.50,0,0,3.329,72,0,0,0.470,17
2019,L,JP,177.50,7.50,0,0,0.874,19,0,0,0.242,14
2019,L,JP,177.50,12.50,38.363,1403,90.356,3198,0,0,47.727,1612
2019,L,JP,177.50,17.50,3.995,170,2.556,90,0,0,1.235,50
2019,L,JP,177.50,22.50,2.785,116,0.789,24,0,0,0.187,8
2019,L,JP,177.50,27.50,0.316,11,2.643,59,0,0,1.494,34
2019,L,JP,177.50,32.50,65.045,4156,82.223,2786,0,0,14.040,434
2019,L,JP,182.50,-2.50,0.023,1,0.563,12,0,0,0.174,9
2019,L,JP,182.50,12.50,10.356,361,45.157,1283,0,0,18.114,645
2019,L,JP,182.50,17.50,8.821,339,6.144,213,0,0,2.126,97
2019,L,JP,182.50,22.50,2.384,85,8.512,275,0,0,1.983,49
2019,L,JP,187.50,-32.50,18.071,1321,1.119,44,0,0,1.765,59
2019,L,JP,187.50,-27.50,21.366,1402,1.216,35,0,0,2.927,109
2019,L,JP,187.50,-22.50,2.035,120,0.153,2,0,0,0.367,16
2019,L,JP,187.50,12.50,1.119,38,13.384,386,0,0,5.694,185
2019,L,JP,187.50,32.50,1.171,60,5.627,173,0,0,0.240,6
2019,L,JP,192.50,-7.50,0,0,0.093,2,0,0,0.051,1
2019,L,JP,192.50,2.50,0,0,3.013,72,0,0,0.222,7
2019,L,JP,192.50,12.50,0.888,31,47.165,1235,0,0,18.630,610
2019,L,JP,192.50,32.50,0.926,51,10.835,322,0,0,1.224,28
2019,L,JP,197.50,2.50,0,0,5.188,124,0,0,0.318,10
2019,L,JP,197.50,12.50,0,0,50.101,941,0,0,5.028,159
2019,L,JP,202.50,12.50,0,0,68.685,1161,0,0,2.872,72
2019,L,JP,207.50,2.50,0,0,7.139,143,0,0,0.150,3
2019,L,JP,207.50,12.50,0,0,0.997,18,0,0,0.243,6
2019,L,JP,207.50,17.50,0,0,1.162,35,0,0,0.198,7
2019,L,JP,227.50,-12.50,2,149,5.673,112,0,0,2.300,72
2019,L,JP,227.50,-7.50,2.159,147,23.235,395,0,0,13.139,387
2019,L,KI,17.50,2.50,0,0,3.963,95,0,0,1.003,23
2019,L,KI,167.50,-2.50,0.027,2,4.883,134,0,0,7.195,229
2019,L,KI,167.50,2.50,0,0,4.831,181,0,0,1.650,97
2019,L,KI,172.50,-7.50,1.047,57,7.714,240,0.034,7,7.363,280
2019,L,KI,172.50,-2.50,1.564,69,97.010,3368,0,0,85.568,3302
2019,L,KI,172.50,2.50,59.043,2729,557.546,22656,0.772,86,358.413,20079
2019,L,KI,172.50,7.50,0,0,0.603,32,0,0,0.662,30
2019,L,KI,177.50,-2.50,0,0,2.355,52,0,0,0.683,30
2019,L,KI,177.50,2.50,0,0,23.420,731,0,0,10.254,410
2019,L,KI,177.50,12.50,0.578,20,5.674,276,0,0,1.720,62
2019,L,KI,177.50,17.50,2.082,70,6.781,310,0,0,1.188,40
2019,L,KI,182.50,12.50,0.967,34,15.350,628,0,0,4.744,209
2019,L,KI,182.50,17.50,2.704,90,6.838,338,0,0,1.096,39
2019,L,KI,187.50,12.50,0.094,3,2.436,94,0,0,0.436,17
2019,L,KI,187.50,17.50,2.541,85,5.216,246,0,0,1.863,69
2019,L,KI,187.50,22.50,0.668,20,1.792,90,0,0,0.863,35
2019,L,KI,192.50,17.50,0.266,8,3.025,139,0,0,2.069,85
2019,L,KI,192.50,22.50,0.397,13,1.268,64,0,0,0.543,25
2019,L,KI,197.50,-12.50,5.582,273,0.047,3,1.233,157,0.536,28
2019,L,KI,197.50,12.50,0,0,0,0,0,0,0,0
2019,L,KI,197.50,17.50,0,0,0.345,12,0,0,0.370,22
2019,L,KI,202.50,-7.50,2.604,135,8.122,206,0,0,5.800,209
2019,L,KI,202.50,-2.50,1.515,86,55.431,1583,0,0,16.509,657
2019,L,KI,202.50,2.50,0.650,27,119.737,3098,0,0,42.398,1574
2019,L,KI,202.50,7.50,0,0,0.060,2,0,0,0,0
2019,L,KI,207.50,-12.50,617.033,32040,61.917,2692,70.565,10169,104.414,4250
2019,L,KI,207.50,-7.50,286.376,15786,124.175,4083,49.033,6486,110.869,4418
2019,L,KI,207.50,-2.50,0.503,26,34.337,850,0,0,7.576,252
2019,L,KI,212.50,-12.50,137.965,7449,31.470,1067,12.961,1628,24.971,1014
2019,L,KI,212.50,-7.50,18.293,917,52.123,1177,0,0,26.178,888
2019,L,KI,217.50,-12.50,3.201,176,0,0,0.431,64,0.394,17
2019,L,KI,227.50,-17.50,75.967,3788,1.958,84,2.171,215,0.740,30
2019,L,KI,227.50,-12.50,0.203,12,0,0,0.090,15,0.189,7
2019,L,KR,157.50,2.50,2.755,125,37.764,1414,0.263,71,65.854,3319
2019,L,KR,162.50,-7.50,0.152,9,5.970,275,0.218,51,20.720,1055
2019,L,KR,162.50,-2.50,0.604,36,173.099,6301,11.137,2538,618.822,37165
2019,L,KR,162.50,2.50,3.216,151,37.525,1340,0.841,185,80.492,4159
2019,L,KR,162.50,12.50,0,0,0.734,16,0,0,0.061,2
2019,L,KR,167.50,-7.50,47.168,3107,228.880,8608,8.740,1697,910.827,39915
2019,L,KR,167.50,-2.50,6.165,420,182.771,6596,4.645,1004,546.761,28185
2019,L,KR,167.50,7.50,0,0,0.561,24,0.046,8,1.476,67
2019,L,KR,172.50,-7.50,88.225,5822,270.186,9666,5.598,1050,864.583,37538
2019,L,KR,172.50,-2.50,13.320,794,336.765,10352,3.704,698,713.165,29947
2019,L,KR,172.50,2.50,0,0,1.011,28,0.161,24,1.095,55
2019,L,KR,172.50,7.50,0,0,2.657,63,0,0,1.034,41
2019,L,KR,172.50,12.50,6.711,249,91.155,2891,0.841,140,46.787,1887
2019,L,KR,177.50,-7.50,193.748,12017,509.888,14738,14.448,2752,673.100,26439
2019,L,KR,177.50,-2.50,71.803,4410,401.490,10939,8.953,1767,525.501,20172
2019,L,KR,177.50,2.50,20.309,864,1172.093,32014,25.581,5180,1071.021,53720
2019,L,KR,177.50,7.50,2.928,113,719.804,16241,8.325,1582,367.219,15225
2019,L,KR,177.50,12.50,11.809,440,492.642,13144,3.048,541,252.762,9365
2019,L,KR,182.50,-7.50,281.330,17802,299.283,9793,27.202,4684,540.708,19813
2019,L,KR,182.50,-2.50,218.312,13999,1351.451,37953,34.272,6312,1463.920,54564
2019,L,KR,182.50,2.50,1.217,56,314.178,8518,10.083,1827,351.237,17077
2019,L,KR,182.50,7.50,0.078,3,97.827,2162,0.799,163,47.334,2191
2019,L,KR,182.50,12.50,2.033,70,33.889,903,0.188,28,7.699,253
2019,L,KR,187.50,2.50,3.441,184,768.337,22329,28.857,5356,694.023,32358
2019,L,KR,187.50,7.50,0.922,46,21.746,484,3.266,694,7.076,463
2019,L,KR,187.50,12.50,0.141,5,7.215,151,0.045,8,1.689,65
2019,L,KR,192.50,-7.50,252.493,16244,359.163,10157,15.130,2395,394.916,12642
2019,L,KR,192.50,-2.50,137.812,8475,1230.092,32900,43.526,7213,1103.136,34378
2019,L,KR,192.50,2.50,3.119,175,413.731,10961,11.519,1949,352.396,14520
2019,L,KR,192.50,7.50,0,0,28.464,690,0.476,92,4.107,177
2019,L,KR,192.50,12.50,0.316,10,21.828,511,0.385,62,2.906,100
2019,L,KR,197.50,-7.50,106.101,6673,225.213,6269,9.667,1478,178.787,6055
2019,L,KR,197.50,-2.50,64.551,3888,479.631,13230,18.863,3191,318.642,9377
2019,L,KR,197.50,2.50,0.509,30,48.341,1270,5.472,1003,66.965,2355
2019,L,KR,197.50,12.50,2.911,102,415.832,8559,1.879,257,46.067,1565
2019,L,KR,197.50,17.50,0.177,6,5.197,146,0.038,4,0.602,24
2019,L,KR,202.50,-7.50,8.280,506,55.465,1341,0.883,117,48.094,1319
2019,L,KR,202.50,-2.50,0.792,45,10.995,252,0.047,8,6.587,163
2019,L,KR,202.50,2.50,0,0,8.324,202,0.080,12,2.710,128
2019,L,KR,202.50,7.50,0,0,57.707,1238,0.515,80,10.351,410
2019,L,KR,202.50,12.50,0.401,14,98.724,2037,0.371,52,13.021,362
2019,L,KR,202.50,17.50,0.030,1,3.859,117,0.058,8,0.687,19
2019,L,KR,207.50,-7.50,52.403,3093,183.690,4646,17.517,2108,243.798,6976
2019,L,KR,207.50,-2.50,5.339,299,177.326,4161,6.089,925,164.901,4670
2019,L,KR,207.50,2.50,0.382,18,1225.100,27053,14.807,2285,276.287,8899
2019,L,KR,207.50,7.50,0.123,8,235.188,5154,1.992,265,36.155,1506
2019,L,KR,207.50,12.50,0,0,0.143,3,0,0,0.076,2
2019,L,KR,212.50,-12.50,27.602,1705,19.640,630,1.886,258,28.815,784
2019,L,KR,212.50,-7.50,64.362,3727,178.710,4141,21.822,2636,181.117,5196
2019,L,KR,217.50,-12.50,82.176,4983,85.923,2614,2.816,386,131.430,3358
2019,L,KR,217.50,-7.50,48.962,2929,180.214,4243,11.067,1464,146.188,3880
2019,L,KR,222.50,-12.50,1.722,102,3.622,76,0.043,5,1.187,40
2019,L,KR,222.50,-7.50,7.989,455,104.245,2225,3.253,343,82.744,2228
2019,L,KR,227.50,-12.50,47.440,2889,171.180,3577,1.833,215,57.090,1785
2019,L,KR,227.50,-7.50,10.862,649,115.538,2651,3.081,320,79.857,2215
2019,L,MH,142.50,7.50,0,0,3.726,87,0.018,6,3.512,131
2019,L,MH,147.50,2.50,0,0,0.171,4,0.003,1,0.216,10
2019,L,MH,157.50,7.50,0.177,8,31.508,1017,0.003,1,6.331,322
2019,L,MH,162.50,7.50,1.169,49,41.620,1131,0,0,19.897,892
2019,L,MH,162.50,12.50,6.433,286,39.448,1125,0,0,30.664,1234
2019,L,MH,167.50,2.50,12.422,504,198.331,5443,0,0,253.924,11288
2019,L,MH,167.50,7.50,3.421,135,258.740,5955,0,0,216.201,8046
2019,L,MH,167.50,12.50,27.333,1076,127.288,3603,0.115,23,95.938,3968
2019,L,MH,172.50,2.50,1.768,66,60.415,1530,0,0,68.416,2948
2019,L,MH,172.50,7.50,3.155,125,180.300,4033,0,0,125.408,4548
2019,L,MH,172.50,12.50,35.743,1393,321.167,7674,0,0,236.862,8448
2019,L,MH,177.50,2.50,0,0,0.283,7,0,0,0.025,1
2019,L,MH,177.50,7.50,0,0,0.496,11,0,0,0.025,1
2019,L,MH,177.50,12.50,0.025,1,0.329,8,0,0,0.158,5
2019,L,NC,157.50,-27.50,8.378,468,0.133,4,0.154,22,2.406,78
2019,L,NC,157.50,-22.50,619.025,33150,13.253,310,2.403,380,230.337,8422
2019,L,NC,157.50,-17.50,606.868,29494,9.393,225,6.212,986,129.780,3768
2019,L,NC,162.50,-22.50,502.348,25805,6.956,157,1.675,281,171.255,5686
2019,L,NC,162.50,-17.50,176.690,8871,3.380,79,1.056,148,60.551,1782
2019,L,NC,167.50,-27.50,0.076,4,0,0,0,0,0,0
2019,L,NC,167.50,-22.50,79.899,4336,5.505,179,1.688,354,82.093,3088
2019,L,NC,167.50,-17.50,13.012,690,0.548,19,0.191,8,4.906,130
2019,L,NC,172.50,-22.50,1.607,91,0.025,1,0,0,0.868,37
2019,L,NZ,167.50,-42.50,12.123,1437,0,0,0,0,0,0
2019,L,NZ,167.50,-37.50,0.220,45,0,0,0,0,0,0
2019,L,NZ,167.50,-22.50,0,0,0,0,0,0,0,0
2019,L,NZ,172.50,-47.50,0.580,61,0,0,0,0,0,0
2019,L,NZ,172.50,-42.50,2.843,407,0,0,0.007,1,0,0
2019,L,NZ,172.50,-37.50,0.295,21,0,0,0,0,0,0
2019,L,NZ,172.50,-32.50,1.007,118,3.625,62,0,0,0.315,9
2019,L,NZ,177.50,-42.50,18.627,1689,0.775,17,0.030,15,0.040,1
2019,L,NZ,177.50,-37.50,65.408,6452,23.115,443,0.099,29,1.230,31
2019,L,NZ,177.50,-32.50,0.370,47,0.315,8,0.005,1,0,0
2019,L,NZ,182.50,-37.50,0.165,11,0,0,0,0,0,0
2019,L,PF,202.50,-22.50,0.115,5,0.050,1,0,0,0.234,10
2019,L,PF,202.50,-17.50,23.579,1112,1.102,31,1.081,180,8.680,302
2019,L,PF,202.50,-12.50,2.584,116,0.062,3,0,0,0.524,15
2019,L,PF,207.50,-27.50,2.143,107,0.098,2,0.072,7,1.314,44
2019,L,PF,207.50,-22.50,47.481,2104,9.010,292,0.965,96,17.418,725
2019,L,PF,207.50,-17.50,847.792,39034,111.622,3172,6.926,1177,248.842,9314
2019,L,PF,207.50,-12.50,96.047,4636,15.775,488,0.427,76,22.951,734
2019,L,PF,212.50,-27.50,1.377,64,0.113,2,0.021,4,1.879,74
2019,L,PF,212.50,-22.50,108.061,4802,13.313,340,0.953,164,28.144,932
2019,L,PF,212.50,-17.50,628.213,28886,90.298,2748,7.005,1185,178.698,6694
2019,L,PF,212.50,-12.50,485.054,24196,168.450,6201,5.177,902,158.517,5368
2019,L,PF,217.50,-27.50,0.330,14,0.905,13,0,0,3.695,74
2019,L,PF,217.50,-22.50,69.599,3121,8.120,208,0.503,103,14.768,534
2019,L,PF,217.50,-17.50,184.582,8758,23.212,785,1.411,252,60.594,2103
2019,L,PF,217.50,-12.50,758.834,39697,317.572,10015,9.423,1824,344.797,10946
2019,L,PF,217.50,-7.50,0.600,32,17.357,465,0.374,46,74.117,2226
2019,L,PF,222.50,-17.50,37.545,1916,16.260,535,0.656,125,14.477,421
2019,L,PF,222.50,-12.50,183.506,9881,148.080,4115,3.440,505,107.339,3263
2019,L,PF,222.50,-7.50,0.605,30,18.265,438,0.016,2,55.715,1742
2019,L,PG,147.50,-7.50,2.965,175,6.192,350,0.564,72,122.672,4968
2019,L,PG,147.50,-2.50,100.166,5208,119.556,4968,0.708,104,410.534,17559
2019,L,PG,152.50,-12.50,4.896,302,0.596,32,0.159,24,8.108,406
2019,L,PG,152.50,-7.50,2.901,183,11.885,747,0.636,119,73.489,4443
2019,L,PG,152.50,-2.50,0.437,16,19.197,667,0,0,62.648,3529
2019,L,PG,157.50,-12.50,2.226,143,0.358,16,0.064,8,2.266,135
2019,L,PG,157.50,-2.50,0,0,8.546,270,0,0,21.996,1296
2019,L,PG,162.50,27.50,4.412,159,0.223,16,0,0,0.922,40
2019,L,PG,167.50,27.50,17.965,636,9.936,620,0,0,4.690,199
2019,L,PG,172.50,22.50,152.664,5430,36.725,1638,1.001,127,52.695,2433
2019,L,PG,172.50,27.50,30.207,1089,13.840,580,0.254,32,7.576,350
2019,L,PG,177.50,22.50,8.704,270,6.558,254,0,0,0.636,24
2019,L,PG,177.50,27.50,75.477,2417,72.631,3569,0.199,24,17.305,660
2019,L,PG,177.50,32.50,20.986,644,77.591,2615,0.373,40,5.295,199
2019,L,PG,187.50,32.50,1.781,127,9.420,262,0.048,8,0,0
2019,L,PG,192.50,32.50,32.552,2202,24.921,644,1.828,278,3.792,135
2019,L,PG,197.50,32.50,25.437,1407,44.420,1423,1.105,95,11.924,453
2019,L,PG,202.50,27.50,0,0,5.731,215,0.318,40,0.318,8
2019,L,PG,202.50,32.50,13.538,699,64.761,2806,0.898,96,9.928,414
2019,L,PG,202.50,37.50,17.035,1383,0.676,16,0.159,16,1.161,40
2019,L,PG,207.50,37.50,9.372,779,1.661,48,0,0,2.019,79
2019,L,PW,127.50,12.50,0,0,0.237,6,0,0,0,0
2019,L,PW,132.50,2.50,13.553,644,239.777,5541,0.264,70,931.569,29905
2019,L,PW,132.50,7.50,0.115,6,353.082,7208,0.182,44,526.449,17694
2019,L,PW,132.50,12.50,0.101,4,42.926,909,0.253,63,64.657,2120
2019,L,PW,137.50,2.50,0.296,15,38.093,881,0.025,6,127.219,3666
2019,L,PW,137.50,7.50,0.306,16,478.727,9764,0.613,153,497.720,16261
2019,L,PW,137.50,12.50,0,0,3.286,71,0,0,5.955,252
2019,L,PW,142.50,2.50,0.411,19,57.341,1310,0.096,23,87.532,3127
2019,L,SB,142.50,2.50,0.444,23,4,142,0.013,3,2.158,91
2019,L,SB,142.50,7.50,0,0,2.726,83,0.032,5,9.696,419
2019,L,SB,147.50,2.50,1.536,75,2.640,94,0.165,21,9.207,366
2019,L,SB,152.50,2.50,0.311,13,5.184,313,0.051,10,11.671,578
2019,L,SB,152.50,7.50,0,0,2.115,75,0.198,29,5.371,209
2019,L,SB,152.50,12.50,0.036,1,4.025,158,0.891,130,13.758,557
2019,L,SB,157.50,-17.50,250.772,13547,29.546,1125,2.146,457,77.302,2905
2019,L,SB,157.50,-12.50,923.604,60007,236.077,10036,17.039,3489,1215.652,64947
2019,L,SB,157.50,-7.50,49.166,3475,247.018,10500,13.621,3137,1447.587,74637
2019,L,SB,157.50,-2.50,0,0,0,0,0,0,1.809,78
